Date,Indicador,Valor
24/2/2017,Evapotranspiracion,4.06
25/2/2017,Evapotranspiracion,4.71
26/2/2017,Evapotranspiracion,4.68
27/2/2017,Evapotranspiracion,4.75
28/2/2017,Evapotranspiracion,4.89
1/3/2017,Evapotranspiracion,4.88
2/3/2017,Evapotranspiracion,4.93
3/3/2017,Evapotranspiracion,4.86
4/3/2017,Evapotranspiracion,4.33
5/3/2017,Evapotranspiracion,4.9
6/3/2017,Evapotranspiracion,4.88
7/3/2017,Evapotranspiracion,4.91
8/3/2017,Evapotranspiracion,4.96
9/3/2017,Evapotranspiracion,4.99
10/3/2017,Evapotranspiracion,6.17
11/3/2017,Evapotranspiracion,6.16
12/3/2017,Evapotranspiracion,6.58
13/3/2017,Evapotranspiracion,6.38
14/3/2017,Evapotranspiracion,6.19
15/3/2017,Evapotranspiracion,6.36
16/3/2017,Evapotranspiracion,5.6
17/3/2017,Evapotranspiracion,6.63
18/3/2017,Evapotranspiracion,4.97
19/3/2017,Evapotranspiracion,6.94
20/3/2017,Evapotranspiracion,6.42
21/3/2017,Evapotranspiracion,5.92
22/3/2017,Evapotranspiracion,6.21
23/3/2017,Evapotranspiracion,6.51
24/3/2017,Evapotranspiracion,6.69
25/3/2017,Evapotranspiracion,6.12
26/3/2017,Evapotranspiracion,5.95
27/3/2017,Evapotranspiracion,5.11
28/3/2017,Evapotranspiracion,5.27
29/3/2017,Evapotranspiracion,5.33
30/3/2017,Evapotranspiracion,5.72
31/3/2017,Evapotranspiracion,5.06
1/4/2017,Evapotranspiracion,5.61
2/4/2017,Evapotranspiracion,4.89
3/4/2017,Evapotranspiracion,5.64
4/4/2017,Evapotranspiracion,5.49
5/4/2017,Evapotranspiracion,5.56
6/4/2017,Evapotranspiracion,6.46
7/4/2017,Evapotranspiracion,7.28
8/4/2017,Evapotranspiracion,7.21
9/4/2017,Evapotranspiracion,5.97
10/4/2017,Evapotranspiracion,7.18
11/4/2017,Evapotranspiracion,7.14
12/4/2017,Evapotranspiracion,6.98
13/4/2017,Evapotranspiracion,7.02
14/4/2017,Evapotranspiracion,6.76
15/4/2017,Evapotranspiracion,7.21
16/4/2017,Evapotranspiracion,6.78
17/4/2017,Evapotranspiracion,6.27
18/4/2017,Evapotranspiracion,4.83
19/4/2017,Evapotranspiracion,3.59
20/4/2017,Evapotranspiracion,3.37
21/4/2017,Evapotranspiracion,4.34
22/4/2017,Evapotranspiracion,4.25
23/4/2017,Evapotranspiracion,3.74
24/4/2017,Evapotranspiracion,5.63
25/4/2017,Evapotranspiracion,4.56
26/4/2017,Evapotranspiracion,3.39
27/4/2017,Evapotranspiracion,3.21
28/4/2017,Evapotranspiracion,4.04
29/4/2017,Evapotranspiracion,5.07
30/4/2017,Evapotranspiracion,4.32
1/5/2017,Evapotranspiracion,4.04
2/5/2017,Evapotranspiracion,3.44
3/5/2017,Evapotranspiracion,4.83
4/5/2017,Evapotranspiracion,3.73
5/5/2017,Evapotranspiracion,1.7
6/5/2017,Evapotranspiracion,2.85
7/5/2017,Evapotranspiracion,4.25
8/5/2017,Evapotranspiracion,3.36
9/5/2017,Evapotranspiracion,2.81
10/5/2017,Evapotranspiracion,3.54
11/5/2017,Evapotranspiracion,2.68
12/5/2017,Evapotranspiracion,2.22
13/5/2017,Evapotranspiracion,1.47
14/5/2017,Evapotranspiracion,4.18
15/5/2017,Evapotranspiracion,1.81
16/5/2017,Evapotranspiracion,3.32
17/5/2017,Evapotranspiracion,2.3
18/5/2017,Evapotranspiracion,2.64
19/5/2017,Evapotranspiracion,3.36
20/5/2017,Evapotranspiracion,3.68
21/5/2017,Evapotranspiracion,3.07
22/5/2017,Evapotranspiracion,2.85
23/5/2017,Evapotranspiracion,4.38
24/5/2017,Evapotranspiracion,3.94
25/5/2017,Evapotranspiracion,3.32
26/5/2017,Evapotranspiracion,2.51
27/5/2017,Evapotranspiracion,2.97
28/5/2017,Evapotranspiracion,4.05
29/5/2017,Evapotranspiracion,4.39
30/5/2017,Evapotranspiracion,3.17
31/5/2017,Evapotranspiracion,4.3
1/6/2017,Evapotranspiracion,3.63
2/6/2017,Evapotranspiracion,3.81
3/6/2017,Evapotranspiracion,2.25
4/6/2017,Evapotranspiracion,3.02
5/6/2017,Evapotranspiracion,2.89
6/6/2017,Evapotranspiracion,3.71
7/6/2017,Evapotranspiracion,3.08
8/6/2017,Evapotranspiracion,2.84
9/6/2017,Evapotranspiracion,3.11
10/6/2017,Evapotranspiracion,2.34
11/6/2017,Evapotranspiracion,2.1
12/6/2017,Evapotranspiracion,3.47
13/6/2017,Evapotranspiracion,3.96
14/6/2017,Evapotranspiracion,1.8
15/6/2017,Evapotranspiracion,2.34
16/6/2017,Evapotranspiracion,1.83
17/6/2017,Evapotranspiracion,2.05
18/6/2017,Evapotranspiracion,1.92
19/6/2017,Evapotranspiracion,3.48
20/6/2017,Evapotranspiracion,3.01
21/6/2017,Evapotranspiracion,2.53
22/6/2017,Evapotranspiracion,1.78
23/6/2017,Evapotranspiracion,2.17
24/6/2017,Evapotranspiracion,3.5
25/6/2017,Evapotranspiracion,5.06
26/6/2017,Evapotranspiracion,2.5
27/6/2017,Evapotranspiracion,2.36
28/6/2017,Evapotranspiracion,2.38
29/6/2017,Evapotranspiracion,4.33
30/6/2017,Evapotranspiracion,3.91
1/7/2017,Evapotranspiracion,1.01
2/7/2017,Evapotranspiracion,1.23
3/7/2017,Evapotranspiracion,2.24
4/7/2017,Evapotranspiracion,2.67
5/7/2017,Evapotranspiracion,3.73
6/7/2017,Evapotranspiracion,4.46
7/7/2017,Evapotranspiracion,3.31
8/7/2017,Evapotranspiracion,4.05
9/7/2017,Evapotranspiracion,2.87
10/7/2017,Evapotranspiracion,4.22
11/7/2017,Evapotranspiracion,3.86
12/7/2017,Evapotranspiracion,3.11
13/7/2017,Evapotranspiracion,3.77
14/7/2017,Evapotranspiracion,3.67
15/7/2017,Evapotranspiracion,5.58
16/7/2017,Evapotranspiracion,3.2
17/7/2017,Evapotranspiracion,2.94
18/7/2017,Evapotranspiracion,3.08
19/7/2017,Evapotranspiracion,1.74
20/7/2017,Evapotranspiracion,3.5
21/7/2017,Evapotranspiracion,2.29
22/7/2017,Evapotranspiracion,5.26
23/7/2017,Evapotranspiracion,4.38
24/7/2017,Evapotranspiracion,4.41
25/7/2017,Evapotranspiracion,3.75
26/7/2017,Evapotranspiracion,2.03
27/7/2017,Evapotranspiracion,5.33
28/7/2017,Evapotranspiracion,3.95
29/7/2017,Evapotranspiracion,3.61
30/7/2017,Evapotranspiracion,3.2
31/7/2017,Evapotranspiracion,2.63
1/8/2017,Evapotranspiracion,3.35
2/8/2017,Evapotranspiracion,5.19
3/8/2017,Evapotranspiracion,4.61
4/8/2017,Evapotranspiracion,3.62
5/8/2017,Evapotranspiracion,3.11
6/8/2017,Evapotranspiracion,3.51
7/8/2017,Evapotranspiracion,2.97
8/8/2017,Evapotranspiracion,4.21
9/8/2017,Evapotranspiracion,2.21
10/8/2017,Evapotranspiracion,2.12
11/8/2017,Evapotranspiracion,3.51
12/8/2017,Evapotranspiracion,4.24
13/8/2017,Evapotranspiracion,1.79
14/8/2017,Evapotranspiracion,4.84
15/8/2017,Evapotranspiracion,4.38
16/8/2017,Evapotranspiracion,3.44
17/8/2017,Evapotranspiracion,3.03
18/8/2017,Evapotranspiracion,4.5
19/8/2017,Evapotranspiracion,4.11
20/8/2017,Evapotranspiracion,3.69
21/8/2017,Evapotranspiracion,3.05
22/8/2017,Evapotranspiracion,3.32
23/8/2017,Evapotranspiracion,3.21
24/8/2017,Evapotranspiracion,2.49
25/8/2017,Evapotranspiracion,3.41
26/8/2017,Evapotranspiracion,4.73
27/8/2017,Evapotranspiracion,5
28/8/2017,Evapotranspiracion,4
29/8/2017,Evapotranspiracion,2.47
30/8/2017,Evapotranspiracion,2.99
31/8/2017,Evapotranspiracion,3.24
1/9/2017,Evapotranspiracion,4.06
2/9/2017,Evapotranspiracion,4.07
3/9/2017,Evapotranspiracion,1.78
4/9/2017,Evapotranspiracion,3.48
5/9/2017,Evapotranspiracion,3.09
6/9/2017,Evapotranspiracion,3.23
7/9/2017,Evapotranspiracion,4.16
8/9/2017,Evapotranspiracion,3.89
9/9/2017,Evapotranspiracion,3.41
10/9/2017,Evapotranspiracion,2.9
11/9/2017,Evapotranspiracion,1.35
12/9/2017,Evapotranspiracion,4.37
13/9/2017,Evapotranspiracion,3.58
14/9/2017,Evapotranspiracion,2.43
15/9/2017,Evapotranspiracion,3.34
16/9/2017,Evapotranspiracion,3.31
17/9/2017,Evapotranspiracion,2.98
18/9/2017,Evapotranspiracion,2.63
19/9/2017,Evapotranspiracion,2.77
20/9/2017,Evapotranspiracion,3.49
21/9/2017,Evapotranspiracion,3.55
22/9/2017,Evapotranspiracion,3.02
23/9/2017,Evapotranspiracion,2.96
24/9/2017,Evapotranspiracion,1.44
25/9/2017,Evapotranspiracion,2.54
26/9/2017,Evapotranspiracion,2.45
27/9/2017,Evapotranspiracion,2.71
28/9/2017,Evapotranspiracion,3.29
29/9/2017,Evapotranspiracion,2.05
30/9/2017,Evapotranspiracion,2.59
1/10/2017,Evapotranspiracion,2.27
2/10/2017,Evapotranspiracion,1.84
3/10/2017,Evapotranspiracion,1.73
4/10/2017,Evapotranspiracion,0.91
5/10/2017,Evapotranspiracion,0.42
6/10/2017,Evapotranspiracion,1.87
7/10/2017,Evapotranspiracion,4.09
8/10/2017,Evapotranspiracion,2.82
9/10/2017,Evapotranspiracion,3.16
10/10/2017,Evapotranspiracion,3.18
11/10/2017,Evapotranspiracion,2.85
12/10/2017,Evapotranspiracion,3.66
13/10/2017,Evapotranspiracion,3.99
14/10/2017,Evapotranspiracion,3.39
15/10/2017,Evapotranspiracion,3.37
16/10/2017,Evapotranspiracion,4.47
17/10/2017,Evapotranspiracion,4.3
18/10/2017,Evapotranspiracion,2.68
19/10/2017,Evapotranspiracion,2.74
20/10/2017,Evapotranspiracion,4.19
21/10/2017,Evapotranspiracion,2.75
22/10/2017,Evapotranspiracion,2.57
23/10/2017,Evapotranspiracion,2.55
24/10/2017,Evapotranspiracion,2.02
25/10/2017,Evapotranspiracion,1.46
26/10/2017,Evapotranspiracion,1.16
27/10/2017,Evapotranspiracion,0.75
28/10/2017,Evapotranspiracion,3.18
29/10/2017,Evapotranspiracion,3.29
30/10/2017,Evapotranspiracion,3.99
31/10/2017,Evapotranspiracion,3.01
1/11/2017,Evapotranspiracion,3.35
2/11/2017,Evapotranspiracion,2.58
3/11/2017,Evapotranspiracion,2.03
4/11/2017,Evapotranspiracion,2.04
5/11/2017,Evapotranspiracion,4.04
6/11/2017,Evapotranspiracion,3.72
7/11/2017,Evapotranspiracion,3.45
8/11/2017,Evapotranspiracion,4.82
9/11/2017,Evapotranspiracion,3.65
10/11/2017,Evapotranspiracion,3.67
11/11/2017,Evapotranspiracion,3.87
12/11/2017,Evapotranspiracion,2.1
13/11/2017,Evapotranspiracion,2.51
14/11/2017,Evapotranspiracion,1.83
15/11/2017,Evapotranspiracion,0.67
16/11/2017,Evapotranspiracion,3.58
17/11/2017,Evapotranspiracion,4.12
18/11/2017,Evapotranspiracion,4.09
19/11/2017,Evapotranspiracion,3.99
20/11/2017,Evapotranspiracion,3.75
21/11/2017,Evapotranspiracion,2.68
22/11/2017,Evapotranspiracion,2.29
23/11/2017,Evapotranspiracion,2.84
24/11/2017,Evapotranspiracion,4.43
25/11/2017,Evapotranspiracion,3.23
26/11/2017,Evapotranspiracion,3.47
27/11/2017,Evapotranspiracion,4.32
28/11/2017,Evapotranspiracion,3.55
29/11/2017,Evapotranspiracion,3.38
30/11/2017,Evapotranspiracion,4.54
1/12/2017,Evapotranspiracion,4.56
2/12/2017,Evapotranspiracion,3.81
3/12/2017,Evapotranspiracion,4.76
4/12/2017,Evapotranspiracion,4.78
5/12/2017,Evapotranspiracion,4.27
6/12/2017,Evapotranspiracion,3.61
7/12/2017,Evapotranspiracion,3.06
8/12/2017,Evapotranspiracion,2.6
9/12/2017,Evapotranspiracion,2.62
10/12/2017,Evapotranspiracion,4.3
11/12/2017,Evapotranspiracion,2.33
12/12/2017,Evapotranspiracion,3.52
13/12/2017,Evapotranspiracion,4.33
14/12/2017,Evapotranspiracion,4.28
15/12/2017,Evapotranspiracion,4.21
16/12/2017,Evapotranspiracion,4.67
17/12/2017,Evapotranspiracion,4.15
18/12/2017,Evapotranspiracion,4.7
19/12/2017,Evapotranspiracion,4.84
20/12/2017,Evapotranspiracion,4.12
21/12/2017,Evapotranspiracion,5.05
22/12/2017,Evapotranspiracion,4.31
23/12/2017,Evapotranspiracion,4.91
24/12/2017,Evapotranspiracion,3.88
25/12/2017,Evapotranspiracion,4.99
26/12/2017,Evapotranspiracion,4.59
27/12/2017,Evapotranspiracion,4.83
28/12/2017,Evapotranspiracion,3.63
29/12/2017,Evapotranspiracion,3.8
30/12/2017,Evapotranspiracion,3.48
31/12/2017,Evapotranspiracion,2.84
1/1/2018,Evapotranspiracion,4.5
2/1/2018,Evapotranspiracion,4.78
3/1/2018,Evapotranspiracion,3.52
4/1/2018,Evapotranspiracion,5.39
5/1/2018,Evapotranspiracion,4.83
6/1/2018,Evapotranspiracion,4.22
7/1/2018,Evapotranspiracion,4.84
8/1/2018,Evapotranspiracion,4.34
9/1/2018,Evapotranspiracion,4.15
10/1/2018,Evapotranspiracion,4.46
11/1/2018,Evapotranspiracion,3.18
12/1/2018,Evapotranspiracion,3.64
13/1/2018,Evapotranspiracion,5.05
14/1/2018,Evapotranspiracion,5.07
15/1/2018,Evapotranspiracion,5.1
16/1/2018,Evapotranspiracion,3.99
17/1/2018,Evapotranspiracion,4.71
18/1/2018,Evapotranspiracion,5.29
19/1/2018,Evapotranspiracion,4.86
20/1/2018,Evapotranspiracion,4.91
21/1/2018,Evapotranspiracion,5.24
22/1/2018,Evapotranspiracion,5.33
23/1/2018,Evapotranspiracion,4.98
24/1/2018,Evapotranspiracion,5.09
25/1/2018,Evapotranspiracion,5.19
26/1/2018,Evapotranspiracion,5.89
27/1/2018,Evapotranspiracion,5.19
28/1/2018,Evapotranspiracion,5.75
29/1/2018,Evapotranspiracion,5.81
30/1/2018,Evapotranspiracion,5.95
31/1/2018,Evapotranspiracion,6.23
1/2/2018,Evapotranspiracion,5.3
2/2/2018,Evapotranspiracion,6.1
3/2/2018,Evapotranspiracion,5.89
4/2/2018,Evapotranspiracion,5.95
5/2/2018,Evapotranspiracion,6.15
6/2/2018,Evapotranspiracion,6.06
7/2/2018,Evapotranspiracion,5.77
8/2/2018,Evapotranspiracion,6.05
9/2/2018,Evapotranspiracion,5.59
10/2/2018,Evapotranspiracion,5.69
11/2/2018,Evapotranspiracion,6.06
12/2/2018,Evapotranspiracion,5.81
13/2/2018,Evapotranspiracion,5.76
14/2/2018,Evapotranspiracion,6.49
15/2/2018,Evapotranspiracion,5.95
16/2/2018,Evapotranspiracion,6.12
17/2/2018,Evapotranspiracion,6.16
18/2/2018,Evapotranspiracion,6.32
19/2/2018,Evapotranspiracion,6.33
20/2/2018,Evapotranspiracion,5.92
21/2/2018,Evapotranspiracion,5.81
22/2/2018,Evapotranspiracion,6.05
23/2/2018,Evapotranspiracion,6.48
24/2/2018,Evapotranspiracion,5.82
25/2/2018,Evapotranspiracion,5.88
26/2/2018,Evapotranspiracion,6.2
27/2/2018,Evapotranspiracion,6.66
28/2/2018,Evapotranspiracion,6.64
1/3/2018,Evapotranspiracion,6.36
2/3/2018,Evapotranspiracion,6.34
3/3/2018,Evapotranspiracion,6.86
4/3/2018,Evapotranspiracion,6.54
5/3/2018,Evapotranspiracion,6.71
6/3/2018,Evapotranspiracion,6.19
7/3/2018,Evapotranspiracion,6.22
8/3/2018,Evapotranspiracion,6.41
9/3/2018,Evapotranspiracion,6.31
10/3/2018,Evapotranspiracion,6.45
11/3/2018,Evapotranspiracion,5.9
12/3/2018,Evapotranspiracion,4.49
13/3/2018,Evapotranspiracion,6.24
14/3/2018,Evapotranspiracion,6.47
15/3/2018,Evapotranspiracion,6.84
16/3/2018,Evapotranspiracion,7.13
17/3/2018,Evapotranspiracion,6.27
18/3/2018,Evapotranspiracion,6.49
19/3/2018,Evapotranspiracion,6.19
20/3/2018,Evapotranspiracion,5.49
21/3/2018,Evapotranspiracion,6.75
22/3/2018,Evapotranspiracion,7.43
23/3/2018,Evapotranspiracion,6.94
24/3/2018,Evapotranspiracion,6.67
25/3/2018,Evapotranspiracion,6.62
26/3/2018,Evapotranspiracion,6.94
27/3/2018,Evapotranspiracion,6.91
28/3/2018,Evapotranspiracion,6.95
29/3/2018,Evapotranspiracion,6.14
30/3/2018,Evapotranspiracion,6.21
31/3/2018,Evapotranspiracion,6.95
1/4/2018,Evapotranspiracion,6.8
2/4/2018,Evapotranspiracion,6.31
3/4/2018,Evapotranspiracion,5.92
4/4/2018,Evapotranspiracion,4.66
5/4/2018,Evapotranspiracion,5.57
6/4/2018,Evapotranspiracion,4.54
7/4/2018,Evapotranspiracion,
8/4/2018,Evapotranspiracion,0.74
9/4/2018,Evapotranspiracion,5.39
10/4/2018,Evapotranspiracion,5.82
11/4/2018,Evapotranspiracion,4.1
12/4/2018,Evapotranspiracion,5.84
13/4/2018,Evapotranspiracion,4.66
14/4/2018,Evapotranspiracion,4.67
15/4/2018,Evapotranspiracion,5.7
16/4/2018,Evapotranspiracion,6.94
17/4/2018,Evapotranspiracion,6.57
18/4/2018,Evapotranspiracion,6.65
19/4/2018,Evapotranspiracion,6.42
20/4/2018,Evapotranspiracion,6.62
21/4/2018,Evapotranspiracion,6.14
22/4/2018,Evapotranspiracion,6.19
23/4/2018,Evapotranspiracion,6.41
24/4/2018,Evapotranspiracion,5.33
25/4/2018,Evapotranspiracion,5.95
26/4/2018,Evapotranspiracion,4.4
27/4/2018,Evapotranspiracion,4.82
28/4/2018,Evapotranspiracion,5.51
29/4/2018,Evapotranspiracion,5.87
30/4/2018,Evapotranspiracion,5.15
1/5/2018,Evapotranspiracion,6.53
2/5/2018,Evapotranspiracion,6.61
3/5/2018,Evapotranspiracion,5.99
4/5/2018,Evapotranspiracion,5.92
5/5/2018,Evapotranspiracion,4.14
6/5/2018,Evapotranspiracion,4.52
7/5/2018,Evapotranspiracion,4.61
8/5/2018,Evapotranspiracion,5.6
9/5/2018,Evapotranspiracion,4.55
10/5/2018,Evapotranspiracion,3.88
11/5/2018,Evapotranspiracion,3.65
12/5/2018,Evapotranspiracion,4.67
13/5/2018,Evapotranspiracion,5.04
14/5/2018,Evapotranspiracion,4.44
15/5/2018,Evapotranspiracion,2.49
16/5/2018,Evapotranspiracion,3.47
17/5/2018,Evapotranspiracion,2.48
18/5/2018,Evapotranspiracion,3.81
19/5/2018,Evapotranspiracion,2.55
20/5/2018,Evapotranspiracion,2.85
21/5/2018,Evapotranspiracion,2.77
22/5/2018,Evapotranspiracion,1.96
23/5/2018,Evapotranspiracion,3.68
24/5/2018,Evapotranspiracion,3.14
25/5/2018,Evapotranspiracion,3.65
26/5/2018,Evapotranspiracion,1.22
27/5/2018,Evapotranspiracion,1.78
28/5/2018,Evapotranspiracion,2.82
29/5/2018,Evapotranspiracion,4.27
30/5/2018,Evapotranspiracion,3.91
31/5/2018,Evapotranspiracion,3.8
1/6/2018,Evapotranspiracion,4.76
2/6/2018,Evapotranspiracion,3.24
3/6/2018,Evapotranspiracion,5.22
4/6/2018,Evapotranspiracion,3.05
5/6/2018,Evapotranspiracion,2.85
6/6/2018,Evapotranspiracion,3.52
7/6/2018,Evapotranspiracion,2.14
8/6/2018,Evapotranspiracion,5.64
9/6/2018,Evapotranspiracion,5.46
10/6/2018,Evapotranspiracion,2.31
11/6/2018,Evapotranspiracion,3.66
12/6/2018,Evapotranspiracion,3.04
13/6/2018,Evapotranspiracion,3.73
14/6/2018,Evapotranspiracion,3.47
15/6/2018,Evapotranspiracion,2.61
16/6/2018,Evapotranspiracion,2.49
17/6/2018,Evapotranspiracion,3.4
18/6/2018,Evapotranspiracion,4.74
19/6/2018,Evapotranspiracion,0.8
20/6/2018,Evapotranspiracion,4.06
21/6/2018,Evapotranspiracion,4.39
22/6/2018,Evapotranspiracion,3.64
23/6/2018,Evapotranspiracion,3.53
24/6/2018,Evapotranspiracion,3.7
25/6/2018,Evapotranspiracion,4.92
26/6/2018,Evapotranspiracion,2.71
27/6/2018,Evapotranspiracion,4.05
28/6/2018,Evapotranspiracion,2.59
29/6/2018,Evapotranspiracion,3.79
30/6/2018,Evapotranspiracion,5.08
1/7/2018,Evapotranspiracion,4.33
2/7/2018,Evapotranspiracion,2.49
3/7/2018,Evapotranspiracion,3.99
4/7/2018,Evapotranspiracion,3.29
5/7/2018,Evapotranspiracion,3.18
6/7/2018,Evapotranspiracion,2.89
7/7/2018,Evapotranspiracion,4.73
8/7/2018,Evapotranspiracion,5.98
9/7/2018,Evapotranspiracion,4.88
10/7/2018,Evapotranspiracion,4.76
11/7/2018,Evapotranspiracion,2.81
12/7/2018,Evapotranspiracion,4.41
13/7/2018,Evapotranspiracion,4.37
14/7/2018,Evapotranspiracion,3.52
15/7/2018,Evapotranspiracion,3.47
16/7/2018,Evapotranspiracion,3.18
17/7/2018,Evapotranspiracion,5.03
18/7/2018,Evapotranspiracion,4.21
19/7/2018,Evapotranspiracion,4.6
20/7/2018,Evapotranspiracion,3.12
21/7/2018,Evapotranspiracion,3.67
22/7/2018,Evapotranspiracion,2.66
23/7/2018,Evapotranspiracion,3.9
24/7/2018,Evapotranspiracion,4.86
25/7/2018,Evapotranspiracion,5.15
26/7/2018,Evapotranspiracion,2.13
27/7/2018,Evapotranspiracion,4.01
28/7/2018,Evapotranspiracion,2.8
29/7/2018,Evapotranspiracion,4.63
30/7/2018,Evapotranspiracion,3.35
31/7/2018,Evapotranspiracion,4.69
1/8/2018,Evapotranspiracion,3.07
2/8/2018,Evapotranspiracion,2.65
3/8/2018,Evapotranspiracion,2.93
4/8/2018,Evapotranspiracion,2.91
5/8/2018,Evapotranspiracion,5.03
6/8/2018,Evapotranspiracion,5.04
7/8/2018,Evapotranspiracion,3.34
8/8/2018,Evapotranspiracion,4.39
9/8/2018,Evapotranspiracion,3.98
10/8/2018,Evapotranspiracion,4.5
11/8/2018,Evapotranspiracion,5.4
12/8/2018,Evapotranspiracion,5.15
13/8/2018,Evapotranspiracion,4.19
14/8/2018,Evapotranspiracion,4.26
15/8/2018,Evapotranspiracion,5.24
16/8/2018,Evapotranspiracion,3.72
17/8/2018,Evapotranspiracion,4.13
18/8/2018,Evapotranspiracion,6
19/8/2018,Evapotranspiracion,5.44
20/8/2018,Evapotranspiracion,4.06
21/8/2018,Evapotranspiracion,3.24
22/8/2018,Evapotranspiracion,5.48
23/8/2018,Evapotranspiracion,3.84
24/8/2018,Evapotranspiracion,4.86
25/8/2018,Evapotranspiracion,4.28
26/8/2018,Evapotranspiracion,2.44
27/8/2018,Evapotranspiracion,3.17
28/8/2018,Evapotranspiracion,3.76
29/8/2018,Evapotranspiracion,5.15
30/8/2018,Evapotranspiracion,3.88
31/8/2018,Evapotranspiracion,2.95
1/9/2018,Evapotranspiracion,2.9
2/9/2018,Evapotranspiracion,3.53
3/9/2018,Evapotranspiracion,3.83
4/9/2018,Evapotranspiracion,5.1
5/9/2018,Evapotranspiracion,2.2
6/9/2018,Evapotranspiracion,3.72
7/9/2018,Evapotranspiracion,2.6
8/9/2018,Evapotranspiracion,1.9
9/9/2018,Evapotranspiracion,3.59
10/9/2018,Evapotranspiracion,3.94
11/9/2018,Evapotranspiracion,3.87
12/9/2018,Evapotranspiracion,3.75
13/9/2018,Evapotranspiracion,4.33
14/9/2018,Evapotranspiracion,3.54
15/9/2018,Evapotranspiracion,3.49
16/9/2018,Evapotranspiracion,3.68
17/9/2018,Evapotranspiracion,4.15
18/9/2018,Evapotranspiracion,4.86
19/9/2018,Evapotranspiracion,3.19
20/9/2018,Evapotranspiracion,1.55
21/9/2018,Evapotranspiracion,3.95
22/9/2018,Evapotranspiracion,3.03
23/9/2018,Evapotranspiracion,3.52
24/9/2018,Evapotranspiracion,3.66
25/9/2018,Evapotranspiracion,3.08
26/9/2018,Evapotranspiracion,3.89
27/9/2018,Evapotranspiracion,4.56
28/9/2018,Evapotranspiracion,2.62
29/9/2018,Evapotranspiracion,3.71
30/9/2018,Evapotranspiracion,2.78
1/10/2018,Evapotranspiracion,4.07
2/10/2018,Evapotranspiracion,2.12
3/10/2018,Evapotranspiracion,2.32
4/10/2018,Evapotranspiracion,0.9
5/10/2018,Evapotranspiracion,0.6
6/10/2018,Evapotranspiracion,2.53
7/10/2018,Evapotranspiracion,4.18
8/10/2018,Evapotranspiracion,2.67
9/10/2018,Evapotranspiracion,3.07
10/10/2018,Evapotranspiracion,3.35
11/10/2018,Evapotranspiracion,2.41
12/10/2018,Evapotranspiracion,1.13
13/10/2018,Evapotranspiracion,1.74
14/10/2018,Evapotranspiracion,1.43
15/10/2018,Evapotranspiracion,1.73
16/10/2018,Evapotranspiracion,0.5
17/10/2018,Evapotranspiracion,1.58
18/10/2018,Evapotranspiracion,2.55
19/10/2018,Evapotranspiracion,3.55
20/10/2018,Evapotranspiracion,3.94
21/10/2018,Evapotranspiracion,5.23
22/10/2018,Evapotranspiracion,4.6
23/10/2018,Evapotranspiracion,4.23
24/10/2018,Evapotranspiracion,4.47
25/10/2018,Evapotranspiracion,3.32
26/10/2018,Evapotranspiracion,2.82
27/10/2018,Evapotranspiracion,2.62
28/10/2018,Evapotranspiracion,1.59
29/10/2018,Evapotranspiracion,4.41
30/10/2018,Evapotranspiracion,4.73
31/10/2018,Evapotranspiracion,3.94
1/11/2018,Evapotranspiracion,3.58
2/11/2018,Evapotranspiracion,3.59
3/11/2018,Evapotranspiracion,3.82
4/11/2018,Evapotranspiracion,2.27
5/11/2018,Evapotranspiracion,3.82
6/11/2018,Evapotranspiracion,4.1
7/11/2018,Evapotranspiracion,4.42
8/11/2018,Evapotranspiracion,3.79
9/11/2018,Evapotranspiracion,3.97
10/11/2018,Evapotranspiracion,4.39
11/11/2018,Evapotranspiracion,3.8
12/11/2018,Evapotranspiracion,3.44
13/11/2018,Evapotranspiracion,4.81
14/11/2018,Evapotranspiracion,4.03
15/11/2018,Evapotranspiracion,4.68
16/11/2018,Evapotranspiracion,3.17
17/11/2018,Evapotranspiracion,4.39
18/11/2018,Evapotranspiracion,4.51
19/11/2018,Evapotranspiracion,3.65
20/11/2018,Evapotranspiracion,3.44
21/11/2018,Evapotranspiracion,2.49
22/11/2018,Evapotranspiracion,3.83
23/11/2018,Evapotranspiracion,4.84
24/11/2018,Evapotranspiracion,4.33
25/11/2018,Evapotranspiracion,4.55
26/11/2018,Evapotranspiracion,4.64
27/11/2018,Evapotranspiracion,3.69
28/11/2018,Evapotranspiracion,3.34
29/11/2018,Evapotranspiracion,4.25
30/11/2018,Evapotranspiracion,4.17
1/12/2018,Evapotranspiracion,3.54
2/12/2018,Evapotranspiracion,3.59
3/12/2018,Evapotranspiracion,3.92
4/12/2018,Evapotranspiracion,2.33
5/12/2018,Evapotranspiracion,4.8
6/12/2018,Evapotranspiracion,3.38
7/12/2018,Evapotranspiracion,4.02
8/12/2018,Evapotranspiracion,4.64
9/12/2018,Evapotranspiracion,4.75
10/12/2018,Evapotranspiracion,5.02
11/12/2018,Evapotranspiracion,5.05
12/12/2018,Evapotranspiracion,5.33
13/12/2018,Evapotranspiracion,4.52
14/12/2018,Evapotranspiracion,3.25
15/12/2018,Evapotranspiracion,4.85
16/12/2018,Evapotranspiracion,5.23
17/12/2018,Evapotranspiracion,5.03
18/12/2018,Evapotranspiracion,3.84
